filnavn,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,flatness_mean,flatness_std,mos
book_00053_chp_0013_reader_05953_12_seg_live_phone_5.wav,1227.7695380831346,591.7731366953049,916.996115497447,222.01315677519952,2209.6711346633415,882.1092503969857,0.001400564331561327,0.003260333091020584,1.8
book_00053_chp_0013_reader_05953_12_seg_live_phone_604.wav,1358.6486563291082,349.9894674123056,968.9522009439839,98.85644863296206,2548.004987531172,444.5261141411478,0.00018124846974387765,0.000639286357909441,1.0
book_00053_chp_0013_reader_05953_12_seg_live_skype_5.wav,1725.5871478891688,1288.4893378697998,1528.2245229128637,562.5599749986796,3086.502493765586,2142.2584538915853,0.02413119003176689,0.03635214641690254,1.8
book_00053_chp_0013_reader_05953_12_seg_live_skype_604.wav,2145.279827201735,643.4849199321106,1932.197351611486,242.24100147008136,4396.781483790523,1154.6106575623076,0.06199325993657112,0.054352059960365295,1.0
book_00081_chp_0018_reader_01595_26_seg_live_phone_606.wav,1053.6596681141018,461.955586770099,945.4924690956601,243.07469232242647,2006.578947368421,959.2014112126316,0.0021481856238096952,0.004558717831969261,1.8
book_00081_chp_0018_reader_01595_26_seg_live_phone_7.wav,907.901246835903,389.20518650836414,835.6498823541566,222.98219788247707,1719.2320780399275,849.1042629006913,0.000600219878833741,0.0014031341997906566,2.0
book_00081_chp_0018_reader_01595_26_seg_live_skype_606.wav,1413.1700004133386,965.6424495834237,1519.7614171695284,536.7032821173353,2803.9360254083485,1943.4886458334345,0.013271857984364033,0.025297371670603752,1.8
book_00081_chp_0018_reader_01595_26_seg_live_skype_7.wav,1217.968809756138,799.5179980930162,1351.013239205621,472.6485878880399,2376.7298094373864,1618.3409110064865,0.0074476208537817,0.016461225226521492,2.0
book_00084_chp_0006_reader_04891_15_seg_live_phone_607.wav,1102.1339753128152,390.0571328124593,834.8132933392418,174.88577753868634,1952.3026315789473,770.8965368433834,0.0003698808723129332,0.0012532289838418365,2.8
book_00084_chp_0006_reader_04891_15_seg_live_phone_8.wav,923.5991387338631,453.3804512787853,755.7321389863849,270.8239933045305,1608.0138384754991,900.1403141694215,0.001783770159818232,0.0033797784708440304,1.4
book_00084_chp_0006_reader_04891_15_seg_live_skype_607.wav,1524.3308775238106,690.3942318296281,1530.7401070979056,493.908269333228,3046.5063520871145,1569.9011833781683,0.037667226046323776,0.04224523529410362,2.8
book_00084_chp_0006_reader_04891_15_seg_live_skype_8.wav,866.5952064598129,397.84538737202786,975.7190793917003,321.3041596490304,1485.7078039927405,815.8471990519391,0.006206185556948185,0.027504948899149895,1.4
book_00084_chp_0006_reader_04891_43_seg_live_phone_608.wav,1125.2520440601324,395.4671287386748,886.921092616084,169.82840944795143,2097.66333938294,728.2709954301735,0.0004688363987952471,0.002129297237843275,1.0
book_00084_chp_0006_reader_04891_43_seg_live_phone_9.wav,895.5369128709025,432.28285729984765,795.1521004078288,260.0455609454198,1603.0512704174228,915.9658046875032,0.001150802825577557,0.002134124282747507,2.8
book_00084_chp_0006_reader_04891_43_seg_live_skype_608.wav,1587.0788669803096,692.1690092206626,1638.6522601969543,417.34577233751986,3228.5900635208714,1492.4560145206922,0.038321223109960556,0.04369518160820007,1.0
book_00084_chp_0006_reader_04891_43_seg_live_skype_9.wav,981.674370569338,455.1973157066261,1146.0739458135706,324.9325739860783,1674.9659709618875,930.115787711065,0.0070435418747365475,0.011387846432626247,2.8
book_00128_chp_0064_reader_00927_19_seg_live_phone_11.wav,1100.2399992940213,441.3092749628573,928.0858007296453,204.59530331802833,2086.2649700598804,803.9797989478445,0.001303605968132615,0.002132065361365676,1.6
book_00128_chp_0064_reader_00927_19_seg_live_phone_610.wav,1147.967734796536,393.3144280489417,967.3660175034164,177.87656719700135,2231.006736526946,735.2224556161855,0.0013921958161517978,0.002369245747104287,1.2
book_00128_chp_0064_reader_00927_19_seg_live_skype_11.wav,1513.4277268526514,865.9136382933578,1453.338186078367,398.42222567338615,2845.4029441117764,1582.540732277192,0.02674940414726734,0.03367508947849274,1.6
book_00128_chp_0064_reader_00927_19_seg_live_skype_610.wav,1686.7502994720671,946.9036833279483,1740.3109061773714,539.3461643346182,3520.7709580838323,1866.6071645358288,0.023913389071822166,0.03225208446383476,1.2
book_00162_chp_0028_reader_08756_4_seg_live_phone_12.wav,1049.7765950968421,479.905047626603,910.1955498221554,239.01661813358837,1977.9014143094842,934.7826669144226,0.001686259638518095,0.003198605729267001,2.2
book_00162_chp_0028_reader_08756_4_seg_live_phone_611.wav,1119.0874980257508,416.74702766033533,923.1653851944407,175.43541955957465,2140.8069883527455,771.8093589016556,0.0006829387857578695,0.0017346878303214908,3.2
book_00162_chp_0028_reader_08756_4_seg_live_skype_12.wav,1041.7644048120599,733.3829777412304,1119.589834855662,391.4083191095263,1846.7398086522462,1301.1254961987681,0.0072810035198926926,0.013757121749222279,2.2
book_00162_chp_0028_reader_08756_4_seg_live_skype_611.wav,1179.564575166906,671.744701414721,1175.5137056606568,365.97651876286625,2251.4039101497506,1230.4826298286384,0.00756712956354022,0.02022368647158146,3.2
book_00164_chp_0011_reader_07639_3_seg_live_phone_13.wav,951.2586896767527,465.2452472352757,855.7832676455613,223.41968898215765,1773.4245008319467,915.9187184675204,0.0007028350373730063,0.0017437395872548223,2.0
book_00164_chp_0011_reader_07639_3_seg_live_phone_612.wav,1042.3285704879574,384.47150840578024,932.3236802278045,179.05339185021603,2064.7098585690514,789.7141786492053,0.0007527931011281908,0.0014486155705526471,1.4
book_00164_chp_0011_reader_07639_3_seg_live_skype_13.wav,1165.4703418348458,842.9483216221927,1229.0043751314706,429.34887442910684,2146.786605657238,1528.5059824159964,0.00981132686138153,0.020844964310526848,2.0
book_00164_chp_0011_reader_07639_3_seg_live_skype_612.wav,1112.700351839001,676.5522838133194,1220.6172281755887,376.15997943148795,2093.7759983361066,1299.4015815474272,0.006315524689853191,0.013621663674712181,1.4
book_00166_chp_0026_reader_01339_0_seg_live_phone_14.wav,1157.2394737493448,343.93137399629444,926.8160655661113,141.89835093743483,2218.6365698729583,609.503311943194,0.0008966270252130926,0.001208389876410365,2.0
book_00166_chp_0026_reader_01339_0_seg_live_phone_613.wav,1347.6260439027938,428.1684585330625,1039.5473188742283,163.43666927796514,2523.2531760435572,691.1944928133752,0.002911321120336652,0.003304002108052373,2.5
book_00166_chp_0026_reader_01339_0_seg_live_skype_14.wav,1266.38965746981,350.27840332823274,1182.0918928199271,226.2553284777555,2091.5097549909256,786.1511625263593,0.007202948909252882,0.010603348724544048,2.0
book_00166_chp_0026_reader_01339_0_seg_live_skype_613.wav,1416.8627471669824,716.9350960486449,1483.2681028661436,352.1227179272298,2713.7307168784027,1330.4591327257795,0.01854853704571724,0.016425857320427895,2.5
book_00167_chp_0022_reader_10001_5_seg_live_phone_15.wav,1174.8247643150833,319.7226304615205,920.3371760635029,212.04478476326165,2222.4516832917707,721.6371446422387,0.0006038898718543351,0.0010759658180177212,2.2
book_00167_chp_0022_reader_10001_5_seg_live_phone_614.wav,961.6286055640379,350.57591475809204,860.9409924067245,208.00677133825508,1835.4894014962595,837.1586079580859,0.0005625091725960374,0.0012620763154700398,1.0
book_00167_chp_0022_reader_10001_5_seg_live_skype_15.wav,1764.3071596819248,730.6321513631857,1571.2556105354802,390.9912266484137,3363.232543640898,1367.0838063196363,0.01679365523159504,0.023324277251958847,2.2
book_00167_chp_0022_reader_10001_5_seg_live_skype_614.wav,852.9428204795176,463.14658176528695,1198.228284958233,453.97574266699183,1791.8485037406483,1394.5646348755736,0.0019725249148905277,0.004256374668329954,1.0
book_00194_chp_0064_reader_09510_2_seg_live_phone_16.wav,995.9184635610555,447.85732305887285,867.022838269574,285.6514817653608,1832.747277676951,1027.8437867876426,0.0017077289521694183,0.0021513202227652073,1.8
book_00194_chp_0064_reader_09510_2_seg_live_phone_615.wav,1017.4315072937599,377.92015643660335,894.5967985537461,219.0396980867749,1889.97277676951,882.9249919112455,0.0010602099355310202,0.0014285971410572529,1.25
book_00194_chp_0064_reader_09510_2_seg_live_skype_16.wav,1134.5246293849289,705.1573984315137,1192.3554663827567,468.7615262378623,1982.5601179673322,1403.1790813565333,0.014589829370379448,0.018708644434809685,1.8
book_00194_chp_0064_reader_09510_2_seg_live_skype_615.wav,859.9097058088164,459.92451913177194,1134.221973803832,374.4371243125282,1593.1544918330308,1123.35133745042,0.006161733064800501,0.013644535094499588,1.25
book_00194_chp_0071_reader_00639_3_seg_live_phone_17.wav,1337.724268720101,436.26134390741703,1022.813497119112,173.7703131192469,2521.6442115768464,590.8270293657602,0.0016243347199633718,0.002577198203653097,2.8
book_00194_chp_0071_reader_00639_3_seg_live_phone_616.wav,1583.3866633462665,360.36764924368214,1093.5505416268807,166.29888471352885,2841.0990518962076,479.85564438324195,0.008906158618628979,0.07831700891256332,1.2
book_00194_chp_0071_reader_00639_3_seg_live_skype_17.wav,1760.987664437827,832.8950563369818,1553.8321481943763,297.4179957112038,3215.9119261477044,1263.4842326416126,0.022157728672027588,0.02713829278945923,2.8
book_00194_chp_0071_reader_00639_3_seg_live_skype_616.wav,1662.5042117400465,856.2098023951712,1626.626810160887,336.2205456553155,3383.327095808383,1327.5572100323138,0.01887081190943718,0.02243315428495407,1.2
book_00199_chp_0010_reader_05540_1_seg_live_phone_18.wav,1201.3353683542978,452.41626442261474,1003.0837534381947,182.09611095201697,2314.420681063123,766.2632580907069,0.0021340125240385532,0.002070253947749734,1.4
book_00199_chp_0010_reader_05540_1_seg_live_phone_617.wav,1418.3228140205888,233.89080293835957,1081.9231371006986,79.56357100028087,2688.330564784053,392.12559518668456,0.0025971406139433384,0.0016698191175237298,2.4
book_00199_chp_0010_reader_05540_1_seg_live_skype_18.wav,1776.4339709318574,858.9999576001046,1705.9940892425434,370.7619529752101,3409.9356312292357,1460.50299961929,0.03235425800085068,0.030001908540725708,1.4
book_00199_chp_0010_reader_05540_1_seg_live_skype_617.wav,1445.9380202363477,824.1255279265498,1680.5011935582418,478.0415064268964,3144.8816445182724,1621.2010315614011,0.012842576019465923,0.016644025221467018,2.4
book_00255_chp_0010_reader_04471_3_seg_live_phone_19.wav,715.2249568504465,471.95242253645944,711.7483991152352,279.69641749884784,1226.4065335753176,1010.445200564749,0.0007909563137218356,0.0018720804946497083,2.8
book_00255_chp_0010_reader_04471_3_seg_live_phone_618.wav,1051.7900433742168,476.10300350184554,952.4316073725715,250.78372380621425,1979.951225045372,996.6112562954372,0.005268512759357691,0.06015268713235855,1.2
book_00255_chp_0010_reader_04471_3_seg_live_skype_19.wav,986.6500381295464,991.3899090849951,1185.436960106319,616.9064926842206,1807.8493647912885,2004.1800500111192,0.006569150369614363,0.016169358044862747,2.8
book_00255_chp_0010_reader_04471_3_seg_live_skype_618.wav,1080.89448218162,908.122504255093,1393.1264873681046,592.5451945045414,2035.7588475499092,2005.5014509792188,0.005484601948410273,0.011659269221127033,1.2
book_00326_chp_0021_reader_01025_17_seg_live_phone_20.wav,956.2324222962006,452.0022219210334,833.903324331786,273.2196557282027,1766.4707977207977,921.023894378132,0.0014062952250242233,0.0024800915271043777,1.2
book_00326_chp_0021_reader_01025_17_seg_live_phone_619.wav,1257.1441337989488,338.35182541675897,1055.858182103434,222.52597975952423,2393.6075498575497,706.9780128261683,0.005119037814438343,0.00820130854845047,2.8
book_00326_chp_0021_reader_01025_17_seg_live_skype_20.wav,1317.8505068202207,895.1841906593988,1318.769498264921,435.377108792938,2351.985398860399,1533.740736594408,0.014863640069961548,0.020856712013483047,1.2
book_00326_chp_0021_reader_01025_17_seg_live_skype_619.wav,1201.6112578633345,815.8131811661104,1412.6936882816187,532.7873187688323,2381.4102564102564,1729.0936412738515,0.00786528829485178,0.012125655077397823,2.8
book_00334_chp_0004_reader_01098_4_seg_live_phone_21.wav,943.0510172201815,423.0098170033262,839.4116021418339,263.680238955099,1776.846945137157,911.0732551784479,0.0012278034118935466,0.002505979035049677,2.6
book_00334_chp_0004_reader_01098_4_seg_live_phone_620.wav,1326.1056157389366,272.3195411162649,1095.4885114506774,161.1954327420479,2569.5137157107233,493.61967294048793,0.0037882840260863304,0.0059180548414587975,1.2
book_00334_chp_0004_reader_01098_4_seg_live_skype_21.wav,1182.3934308742498,875.4192846475671,1293.1170444833858,447.13557435251454,2171.134663341646,1592.1604440330332,0.008209086023271084,0.016887450590729713,2.6
book_00334_chp_0004_reader_01098_4_seg_live_skype_620.wav,1241.9657141592504,849.9814840226189,1466.5959049223918,441.7093044143088,2510.247817955112,1611.427776778208,0.0059381877072155476,0.010942342691123486,1.2
book_00344_chp_0001_reader_06220_1_seg_live_phone_22.wav,816.1136405958406,386.93474208501664,750.8800459244834,255.28513611434482,1460.4979582577132,849.3580521822682,0.0009021442965604365,0.003800470381975174,2.0
book_00344_chp_0001_reader_06220_1_seg_live_phone_621.wav,1347.3641778594758,1045.29407951866,956.6913557887921,684.1676976535799,2328.720508166969,1692.8762422644563,0.3519883155822754,0.46704572439193726,1.4
book_00344_chp_0001_reader_06220_1_seg_live_skype_22.wav,950.6273035178945,649.5026193093752,1147.1273942873404,449.9174291620188,1627.6656079854808,1439.8643627164713,0.007274023722857237,0.016593441367149353,2.0
book_00344_chp_0001_reader_06220_1_seg_live_skype_621.wav,1151.2103126401587,291.4430353253966,1444.384219740479,218.09341105473933,2459.959165154265,794.3027096130147,0.008724229410290718,0.00962300505489111,1.4
book_00346_chp_0034_reader_06353_8_seg_live_phone_23.wav,1092.8684081136232,370.1122447491062,919.3736427793649,196.59933987940673,2157.185628742515,690.6590669097485,0.0012934694532305002,0.002209101803600788,2.875
book_00346_chp_0034_reader_06353_8_seg_live_skype_23.wav,1183.5707671874675,689.0730844980548,1287.6389631000566,400.2903401336797,2193.7375249500997,1291.8427439587313,0.012017643079161644,0.018030257895588875,2.875
book_00346_chp_0034_reader_06353_8_seg_live_skype_622.wav,1202.0489249534996,574.1184177425041,1466.802204048195,376.605058718221,2522.143213572854,1286.1946911604068,0.011788865551352501,0.017280248925089836,1.0
book_00352_chp_0045_reader_07465_28_seg_live_phone_24.wav,862.7370416162968,431.1356634684742,790.5215093112698,259.83577124174866,1524.7713414634147,939.5981531671201,0.0010367154609411955,0.0018599312752485275,2.0
book_00352_chp_0045_reader_07465_28_seg_live_skype_24.wav,1027.4328000772948,838.1802192988257,1127.3324361590796,496.76012686785293,1711.3705654101996,1570.4024118966308,0.006350032053887844,0.011788666248321533,2.0
book_00352_chp_0045_reader_07465_28_seg_live_skype_623.wav,1071.1025499969983,682.2206439562547,1324.8666899815853,453.5056627364387,2030.279933481153,1600.7530354685755,0.006778240203857422,0.013094646856188774,2.2
book_00375_chp_0004_reader_01282_50_seg_live_phone_25.wav,839.641440239188,399.490577279675,752.0011916354119,250.20455063588028,1511.0398860398861,868.0921900370985,0.0011221995810046792,0.0023784292861819267,1.25
book_00375_chp_0004_reader_01282_50_seg_live_skype_25.wav,1315.074139257818,877.2735563649077,1390.6020488710212,430.8941435148543,2347.7118945868947,1651.9095853169042,0.021084697917103767,0.03350553661584854,1.25
book_00375_chp_0004_reader_01282_50_seg_live_skype_624.wav,1205.102011892101,834.9155097710766,1386.1904971959937,535.6383622405182,2260.4166666666665,1828.2484602307702,0.008394340053200722,0.014930172823369503,1.0
book_00375_chp_0017_reader_05076_31_seg_live_phone_26.wav,1069.6241203476163,338.55607962797126,912.0338566496752,235.04720704244156,2050.0249500998,787.3287213152659,0.0014808287378400564,0.0028392833191901445,1.77777777777778
book_00375_chp_0017_reader_05076_31_seg_live_skype_26.wav,1482.8108607745492,889.0919342044552,1355.2127468107346,358.2712752235986,2699.631986027944,1372.0469335768812,0.015293749049305916,0.02495649829506874,1.77777777777778
book_00375_chp_0017_reader_05076_31_seg_live_skype_625.wav,1452.220046387251,961.1480506533734,1426.3233946631835,455.7618634650295,2814.745508982036,1615.8168336286187,0.012872515246272087,0.02501850202679634,1.8
book_00384_chp_0022_reader_07500_2_seg_live_phone_27.wav,940.7683220234462,393.56780723720794,835.4168707679254,234.82112006607167,1790.5512704174228,839.3416875086967,0.0007906410028226674,0.002194829285144806,1.6
book_00384_chp_0022_reader_07500_2_seg_live_skype_27.wav,1136.2496900548606,709.4743292934924,1218.5855972788613,412.4829640775229,2182.679219600726,1401.592210270923,0.008250182494521141,0.01690399833023548,1.6
book_00384_chp_0022_reader_07500_2_seg_live_skype_626.wav,1307.2006065675073,647.1220236328911,1520.390914951047,436.33656178612466,2808.473230490018,1495.3055979799215,0.008244618773460388,0.01524900272488594,1.4
book_00396_chp_0024_reader_11416_4_seg_live_phone_29.wav,938.2735269765893,466.73253275547705,872.0373034822495,246.27664639006724,1766.2229617304492,985.9186520150779,0.0012923114700242877,0.0023274871055036783,1.4
book_00396_chp_0024_reader_11416_4_seg_live_skype_29.wav,1272.0236073226624,1030.1937014961002,1295.6555794866701,436.49522812329667,2188.123960066556,1691.879735205331,0.009767374955117702,0.016983728855848312,1.4
book_00396_chp_0024_reader_11416_4_seg_live_skype_628.wav,1403.9412830282981,1030.0932936791248,1628.126949320962,543.2458724169886,2759.5933860232944,2103.5710658510757,0.010515526868402958,0.023208746686577797,1.0
book_00412_chp_0002_reader_10589_3_seg_live_phone_30.wav,1022.4337390422678,437.1247650687253,941.185759301507,222.9864709638271,2031.2945156695157,828.1627942642748,0.0007872707792557776,0.001974751939997077,1.75
book_00412_chp_0002_reader_10589_3_seg_live_skype_30.wav,1146.693385657926,858.7332019608427,1291.241471703957,439.4633244461989,2237.1794871794873,1548.1148024068098,0.006865794770419598,0.013044532388448715,1.75
book_00412_chp_0002_reader_10589_3_seg_live_skype_629.wav,1495.002882958557,964.0066191386622,1661.8876411437986,524.0653722660519,3133.6805555555557,1923.7939461151884,0.011926376260817051,0.022087527438998222,2.0
book_00423_chp_0005_reader_10531_42_seg_live_phone_31.wav,1069.7735890123895,528.4970371485175,890.9285895141686,240.92786503619806,1937.3961794019933,960.0240931696975,0.0017494005151093006,0.0030639523174613714,1.0
book_00423_chp_0005_reader_10531_42_seg_live_skype_31.wav,1241.6449689037295,869.5073232232355,1258.499738864256,409.35537673539494,2137.9256644518273,1542.978397166763,0.016580594703555107,0.023619314655661583,1.0
book_00423_chp_0005_reader_10531_42_seg_live_skype_630.wav,1301.4258112488164,987.1087251352064,1437.7725060486193,473.8022566255772,2434.3853820598006,1843.2105906557679,0.013558370061218739,0.022775568068027496,1.4
book_00436_chp_0003_reader_07728_17_seg_live_phone_32.wav,1177.4162994057726,373.89832161894026,929.1052910163615,228.62175807735133,2182.135728542914,757.0364954248295,0.002006776398047805,0.0028188196010887623,1.2
book_00436_chp_0003_reader_07728_17_seg_live_skype_32.wav,1362.8681188092894,872.1729745116247,1307.936914326986,386.1340335118696,2356.5057385229543,1411.7002363537067,0.015136432833969593,0.022818006575107574,1.2
book_00436_chp_0003_reader_07728_17_seg_live_skype_631.wav,1552.0236435429947,985.5514167483375,1557.6858802036147,467.9438383504051,2928.2060878243515,1690.2077933602993,0.015116188675165176,0.018514486029744148,1.5
book_00441_chp_0028_reader_06407_13_seg_live_phone_33.wav,851.2364803647663,409.8425495169711,768.5001736729095,231.8429045222417,1468.6980897009967,878.5537356821069,0.00041323743062093854,0.001411447417922318,1.7
book_00441_chp_0028_reader_06407_13_seg_live_skype_33.wav,1456.4793143721704,1103.4120784464726,1487.8567854113687,561.975853029305,2605.6893687707643,2092.1657980661907,0.016766667366027832,0.027787964791059494,1.7
book_00441_chp_0028_reader_06407_13_seg_live_skype_632.wav,1457.92713083743,1079.1645513960273,1624.7962603178985,628.8034149302732,2886.0568936877075,2194.5178186865164,0.008742494508624077,0.016537925228476524,1.6
book_00472_chp_0009_reader_11450_15_seg_live_phone_34.wav,1015.3541151420117,458.96454196504726,896.668986190814,241.5215305250275,1921.1627492877492,916.4273399211232,0.001087806187570095,0.0019417201401665807,1.6
book_00472_chp_0009_reader_11450_15_seg_live_skype_34.wav,1531.7248059924605,1305.7008158350998,1324.6805558137007,485.17525028411643,2615.162037037037,1922.1737116456218,0.014972100034356117,0.026862293481826782,1.6
book_00472_chp_0009_reader_11450_15_seg_live_skype_633.wav,1800.4797726640666,1374.3011393727184,1515.9489564201026,542.0422368664368,3159.4551282051284,2089.5485600208576,0.017717625945806503,0.027675695717334747,1.2
book_00488_chp_0003_reader_11581_16_seg_live_phone_36.wav,1133.4990689376057,471.52672817503037,932.2104774939106,216.7893278680634,2098.3924611973393,876.7898804128534,0.001315730158239603,0.0022025643847882748,2.2
book_00488_chp_0003_reader_11581_16_seg_live_skype_36.wav,1249.2432796095602,663.3126422565354,1289.4241047485286,365.51229395010233,2378.6723946784923,1283.37745505683,0.015066621825098991,0.02546210028231144,2.2
book_00488_chp_0003_reader_11581_16_seg_live_skype_635.wav,1337.7650704041935,724.455940268373,1423.3890569900564,418.30397505305945,2710.2272727272725,1453.050644619005,0.015129177831113338,0.026932280510663986,2.0
book_00518_chp_0034_reader_08347_3_seg_live_phone_37.wav,967.6915333917317,416.964453052489,867.423351487682,245.59088986002104,1828.7139689578714,906.8585838375313,0.001455038320273161,0.002231658436357975,2.85714285714286
book_00518_chp_0034_reader_08347_3_seg_live_skype_37.wav,1467.3783286431042,1090.3403624631903,1472.5902000313945,565.4273212315845,2639.724223946785,2043.1640011500044,0.020356126129627228,0.03406260907649994,2.85714285714286
book_00518_chp_0034_reader_08347_3_seg_live_skype_636.wav,1588.071213514207,1112.6541646080914,1757.051090333985,593.2086443888799,3137.784090909091,2182.03023823109,0.011775976978242397,0.019504746422171593,2.2
book_00550_chp_0011_reader_10068_2_seg_live_phone_38.wav,937.8691447818038,215.64453633500204,843.685228460682,156.83772370521606,1912.7571695760598,581.5126467196727,0.0003325793950352818,0.000826244882773608,1.8
book_00550_chp_0011_reader_10068_2_seg_live_skype_38.wav,1013.4306220456242,419.48165341665066,1152.6612598349825,290.70155932773054,1943.1499376558604,966.5908664250959,0.00424025347456336,0.009567714296281338,1.8
book_00550_chp_0011_reader_10068_2_seg_live_skype_637.wav,1109.8787946961681,322.7371277752798,1344.9528893660954,277.39267277347426,2353.7250623441396,882.4580598542937,0.002594307065010071,0.004781895317137241,1.4
book_00564_chp_0015_reader_11458_37_seg_live_phone_39.wav,1002.2290058478704,339.2897125459351,883.7337319867643,203.0173039760319,1940.9298780487804,757.2731705024219,0.0007792773540131748,0.0013971191365271807,2.4
book_00564_chp_0015_reader_11458_37_seg_live_skype_39.wav,1240.1179665365207,809.3389995722705,1282.0880659237703,472.67923168799064,2352.0302106430154,1552.8973818990714,0.009228458628058434,0.017355460673570633,2.4
book_00564_chp_0015_reader_11458_37_seg_live_skype_638.wav,1433.0321296974146,966.8902339610459,1479.1901722480836,524.4918224003885,2845.72477827051,1758.892644546996,0.008256839588284492,0.014184853993356228,1.4
book_00583_chp_0019_reader_04346_5_seg_live_phone_41.wav,800.2666625048495,387.45415087582904,745.2957703134416,265.4649767430291,1421.8182849364791,913.1105103558555,0.0007439446053467691,0.0013017525197938085,2.4
book_00583_chp_0019_reader_04346_5_seg_live_skype_41.wav,1343.8651207792252,823.2388924552275,1511.0861776096424,445.54897935140247,2557.5941470054445,1620.4562628074718,0.019167309626936913,0.03199094906449318,2.4
book_00590_chp_0017_reader_05720_9_seg_live_phone_42.wav,1088.71044294437,446.83245690501684,918.6423612803712,214.92950533230862,2057.537431941924,844.9756830765234,0.0012037425767630339,0.0019095748430117965,2.0
book_00590_chp_0017_reader_05720_9_seg_live_skype_42.wav,1224.7673357617161,786.0474022109146,1277.0895550654534,457.2045559189688,2271.693511796733,1535.5013286063509,0.01565352827310562,0.026790335774421692,2.0
book_00590_chp_0017_reader_05720_9_seg_live_skype_641.wav,1706.1063523137661,364.76520121193875,2020.7031880992697,157.1192280291745,4138.413112522686,713.7611665777955,0.032422758638858795,0.02393057756125927,1.0
book_00599_chp_0043_reader_03063_9_seg_live_phone_43.wav,969.3016566861381,347.5776129824413,913.5744029984562,213.73200205464786,1940.1330376940134,811.9265499179872,0.0013088661944493651,0.0019864989444613457,3.0
book_00599_chp_0043_reader_03063_9_seg_live_skype_43.wav,1146.7666084318985,500.31699299888294,1294.8867565324722,300.2352093046753,2190.2716186252774,1045.1953778733753,0.01151369884610176,0.015363644808530807,3.0
